!	8
institution	1
instruction	1
insubordinate	1
insulate	1
insulted	1
int	14
integer	6
integral	1
integrate	1
integration	2
intellect	2
intellectual	1
intelligent	2
intend	1
intense	6
intensify	2
intensity	3
intent	1
intention	1
interact	2
interaction	7
interactive	2
intercultural	1
interest	3
interested	1
interior	1
interlude	1
internal	3
international	9
internet	2
interpret	3
interpretation	7
intersection	1
intertwine	1
interval	5
intervallic	5
intervene	4
interview	23
interviewee	1
inteview	1
intimate	1
into	38
intoxicate	1
intraspecy	1
intrinsically	1
intro	1
introduce	2
introduction	16
introduction–	1
introduzione	1
intuition	1
intuitively	2
invade	2
invention	2
inversion	4
inversional	1
inverted	1
invest	1
investigate	1
investment	1
invite	1
invoke	1
involve	11
iowa	1
ip	56
iraq	1
iron	4
irregular	1
irrelevant	1
irreversible	1
is	1
isay	4
ishida	2
issue	4
it	268
italian	1
item	1
iteration	1
its	75
itself	28
it—it	1
izutsu	4
j	10
jackson	15
james	3
janata	1
janey	2
january	3
japan	2
japanese	5
jaw-dropping	1
jealousy	1
jean	4
jennings	1
jew	1
jewel	1
joanne	2
job	7
jobs	1
john	1
join	5
jonathan	1
joseph	2
jour	1
journal	4
judicial	3
jump	1
june	3
jurisprudence	1
just	15
justice	1
justified	1
justify	1
k	2
kaplan	2
karl	2
kay	5
kayla	9
keep	13
kentucky	1
kertbeny	2
key	5
kid	3
kikas	1
kill	9
killing	1
kind	8
king	1
kingdoms	1
kitsch	12
kkk	2
klute	1
knit	1
know	25
knowledge	3
ky	1
l	2
la	2
labhart	4
labor	8
laborer	1
lack	12
lady	4
lag	1
lai	4
lambeth	1
lambrinos	5
land	8
langer	1
language	35
large	3
large-scale	2
largely	10
larger	2
largest	2
last	15
lasting	4
late	1
later	10
latin	8
latter	2
lau	2
launch	1
launder	1
lauren	1
law	18
laxness	1
lay	1
layer	1
lazy	1
lead	21
leader	17
leaders	1
leadership	1
learn	1
learning	1
least	8
leave	52
left	13
leftist	2
leg	1
legacy	1
legal	4
legend	2
legislature	1
legitimacy	4
leisure	1
length	1
less	5
lesson	2
lessons	1
let	5
letter	7
level	17
liberal	2
license	1
lie	4
lieu	1
life	24
lifeblood	1
lifespan	1
lifestyle	2
lift	4
light	14
like	34
likely	5
liken	1
likes	1
likewise	2
limit	4
limited	1
line	4
linger	1
linguist	1
linguistic	5
linguists	1
lining	1
link	4
list	3
listen	1
listener	1
literacy	2
literate	3
literature	2
little	10
littleton	1
littleton-area	1
live	11
lloyd	1
lm	1
lobby	2
lobotomy	1
local	27
localization	1
localize	2
localizes	1
locate	9
location	14
lockheed	5
lockheed-martin	1
lockout	1
logarithm	1
logarithmized	2
logically	1
london	1
long	9
long-lasting	1
long-term	1
long-winded	1
longer	6
look	23
loop	5
lordstown	1
lose	9
loss	1
lott	1
loud	1
loudly	1
love	8
lover	8
loving	1
low	5
lowellville	1
lower	12
loyal	1
loyalty	2
ludicrous	1
lure	1
lurid	1
lust	4
luxury	1
lykes	2
lynn	1
m	18
ma	3
machinery	1
madame	18
maganimously	1
magnitude	1
magnus	1
mahoning	4
main	19
mainly	2
maintain	10
maintenance	5
majestic	1
major	17
majority	4
major—while	1
make	54
makeup	1
malappropriation	1
male	28
malice	1
mamaux	1
man	31
manage	2
mandible	2
maneuver	1
manifest	2
manipulate	1
mann	1
manual	1
manufacturing	1
many	29
map	1
march	1
marches	1
marcus	7
marginalized	1
maria	1
mark	11
markedly	1
marker	2
market	10
marry	4
martin	4
marxist	1
marxists	1
mary	1
mass	8
massachusetts	1
massively	1
masterful	1
mastermind	1
mate	1
material	9
materials	1
matrinoli	1
matter	6
maximum	1
may	38
maya	5
mayan	18
mayanists	1
mayans	5
maybe	2
mayor	2
mcbride	1
mccollum	4
me	6
mean	16
meaningful	1
means	6
measure	75
measurement	2
mechanical	2
mechanism	2
media	9
media-incited	1
medical	1
medicine	1
medium	1
meet	4
meeting	2
mehdiabadi	1
melodic	2
melody	3
member	12
memory	1
menace	1
mental	6
mention	16
mere	2
merely	5
message	4
meter	6
method	3
methodists	1
methodology	1
metric	2
metropolitan	2
meyer	1
michael	7
mid	2
midden	48
midden-odors	1
middle	5
middleground-level	1
midworker	2
might	13
migrant	1
militarism	1
military	2
mill	28
million	2
mills	1
mimic	2
mind	22
mindset	1
minimal	1
minimalism	4
minimum	1
minor	13
minute	3
mirror	1
misattributed	1
mischaracterized	1
misguide	1
misinterpretation	1
misleading	1
misrepresentation	1
